Date,Dispatch,Dispatch DA,Generator,Headroom,Hour,Unit Cost,Unit Market Revenue,Unit State,Unit Uplift Payment
2020-07-11,0.0,,102_CT_1,0.0,14,0.0,,0,
2020-07-11,0.0,,102_CT_2,0.0,14,0.0,,0,
2020-07-11,60.7,,102_STEAM_3,15.3,14,1338.62,,1,
2020-07-11,60.7,,102_STEAM_4,15.3,14,1338.62,,1,
2020-07-11,170.0,,107_CC_1,185.0,14,4772.5,,1,
2020-07-11,0.0,,113_CT_1,0.0,14,0.0,,0,
2020-07-11,0.0,,113_CT_2,0.0,14,0.0,,0,
2020-07-11,0.0,,113_CT_3,0.0,14,0.0,,0,
2020-07-11,0.0,,113_CT_4,0.0,14,0.0,,0,
2020-07-11,0.0,,115_STEAM_1,0.0,14,0.0,,0,
2020-07-11,0.0,,115_STEAM_2,0.0,14,0.0,,0,
2020-07-11,93.0,,115_STEAM_3,62.0,14,2132.6,,1,
2020-07-11,124.0,,116_STEAM_1,31.0,14,3011.01,,1,
2020-07-11,170.0,,118_CC_1,185.0,14,4795.62,,1,
2020-07-11,400.0,,121_NUCLEAR_1,0.0,14,3241.4,,1,
2020-07-11,0.0,,123_CT_1,0.0,14,0.0,,0,
2020-07-11,0.0,,123_CT_4,0.0,14,0.0,,0,
2020-07-11,0.0,,123_CT_5,0.0,14,0.0,,0,
2020-07-11,93.0,,123_STEAM_2,62.0,14,2039.74,,1,
2020-07-11,280.0,,123_STEAM_3,70.0,14,6497.03,,1,
2020-07-11,0.0,,201_CT_1,0.0,14,0.0,,0,
2020-07-11,0.0,,201_CT_2,0.0,14,0.0,,0,
2020-07-11,40.553506,,201_STEAM_3,35.446494,14,1057.90299,,1,
2020-07-11,0.0,,202_CT_1,0.0,14,0.0,,0,
2020-07-11,0.0,,202_CT_2,0.0,14,0.0,,0,
2020-07-11,60.7,,202_STEAM_3,15.3,14,1402.19,,1,
2020-07-11,60.7,,202_STEAM_4,15.3,14,1402.19,,1,
2020-07-11,0.0,,207_CT_1,0.0,14,0.0,,0,
2020-07-11,0.0,,207_CT_2,0.0,14,0.0,,0,
2020-07-11,0.0,,213_CC_3,0.0,14,0.0,,0,
2020-07-11,0.0,,213_CT_1,0.0,14,0.0,,0,
2020-07-11,0.0,,213_CT_2,0.0,14,0.0,,0,
2020-07-11,0.0,,215_CT_4,0.0,14,0.0,,0,
2020-07-11,0.0,,215_CT_5,0.0,14,0.0,,0,
2020-07-11,124.0,,216_STEAM_1,31.0,14,2679.08,,1,
2020-07-11,0.0,,218_CC_1,0.0,14,0.0,,0,
2020-07-11,170.0,,221_CC_1,185.0,14,4551.12,,1,
2020-07-11,0.0,,223_CT_4,0.0,14,0.0,,0,
2020-07-11,0.0,,223_CT_5,0.0,14,0.0,,0,
2020-07-11,0.0,,223_CT_6,0.0,14,0.0,,0,
2020-07-11,155.0,,223_STEAM_1,0.0,14,3256.43,,1,
2020-07-11,155.0,,223_STEAM_2,0.0,14,3256.43,,1,
2020-07-11,210.0,,223_STEAM_3,140.0,14,4643.59,,1,
2020-07-11,0.0,,301_CT_1,0.0,14,0.0,,0,
2020-07-11,0.0,,301_CT_2,0.0,14,0.0,,0,
2020-07-11,0.0,,301_CT_3,0.0,14,0.0,,0,
2020-07-11,0.0,,301_CT_4,0.0,14,0.0,,0,
2020-07-11,0.0,,302_CT_1,0.0,14,0.0,,0,
2020-07-11,0.0,,302_CT_2,0.0,14,0.0,,0,
2020-07-11,0.0,,302_CT_3,0.0,14,0.0,,0,
2020-07-11,0.0,,302_CT_4,0.0,14,0.0,,0,
2020-07-11,0.0,,307_CT_1,0.0,14,0.0,,0,
2020-07-11,0.0,,307_CT_2,0.0,14,0.0,,0,
2020-07-11,231.7,,313_CC_1,123.3,14,6213.64,,1,
2020-07-11,0.0,,315_CT_6,0.0,14,0.0,,0,
2020-07-11,0.0,,315_CT_7,0.0,14,0.0,,0,
2020-07-11,0.0,,315_CT_8,0.0,14,0.0,,0,
2020-07-11,0.0,,315_STEAM_1,0.0,14,0.0,,0,
2020-07-11,0.0,,315_STEAM_2,0.0,14,0.0,,0,
2020-07-11,0.0,,315_STEAM_3,0.0,14,0.0,,0,
2020-07-11,0.0,,315_STEAM_4,0.0,14,0.0,,0,
2020-07-11,0.0,,315_STEAM_5,0.0,14,0.0,,0,
2020-07-11,124.0,,316_STEAM_1,31.0,14,2867.16,,1,
2020-07-11,0.0,,318_CC_1,0.0,14,0.0,,0,
2020-07-11,170.0,,321_CC_1,185.0,14,4775.8,,1,
2020-07-11,0.0,,322_CT_5,0.0,14,0.0,,0,
2020-07-11,0.0,,322_CT_6,0.0,14,0.0,,0,
2020-07-11,170.0,,323_CC_1,185.0,14,4877.57,,1,
2020-07-11,0.0,,323_CC_2,0.0,14,0.0,,0,
2020-07-11,0.0,,101_CT_1,0.0,15,0.0,,0,
2020-07-11,0.0,,101_CT_2,0.0,15,0.0,,0,
2020-07-11,76.0,,101_STEAM_3,0.0,15,1596.57,,1,
2020-07-11,76.0,,101_STEAM_4,0.0,15,1596.57,,1,
2020-07-11,0.0,,102_CT_1,0.0,15,0.0,,0,
2020-07-11,0.0,,102_CT_2,0.0,15,0.0,,0,
2020-07-11,76.0,,102_STEAM_3,0.0,15,1683.12,,1,
2020-07-11,76.0,,102_STEAM_4,0.0,15,1683.12,,1,
2020-07-11,170.0,,107_CC_1,185.0,15,4772.5,,1,
2020-07-11,0.0,,113_CT_1,0.0,15,0.0,,0,
2020-07-11,0.0,,113_CT_2,0.0,15,0.0,,0,
2020-07-11,0.0,,113_CT_3,0.0,15,0.0,,0,
2020-07-11,0.0,,113_CT_4,0.0,15,0.0,,0,
2020-07-11,0.0,,115_STEAM_1,0.0,15,0.0,,0,
2020-07-11,0.0,,115_STEAM_2,0.0,15,0.0,,0,
2020-07-11,124.0,,115_STEAM_3,31.0,15,2829.88,,1,
2020-07-11,124.0,,116_STEAM_1,31.0,15,3011.01,,1,
2020-07-11,231.7,,118_CC_1,123.3,15,6188.62,,1,
2020-07-11,400.0,,121_NUCLEAR_1,0.0,15,3241.4,,1,
2020-07-11,0.0,,123_CT_1,0.0,15,0.0,,0,
2020-07-11,0.0,,123_CT_4,0.0,15,0.0,,0,
2020-07-11,0.0,,123_CT_5,0.0,15,0.0,,0,
2020-07-11,124.0,,123_STEAM_2,31.0,15,2751.76,,1,
2020-07-11,280.0,,123_STEAM_3,70.0,15,6497.03,,1,
2020-07-11,0.0,,201_CT_1,0.0,15,0.0,,0,
2020-07-11,0.0,,201_CT_2,0.0,15,0.0,,0,
2020-07-11,45.3,,201_STEAM_3,30.7,15,1163.21,,1,
2020-07-11,0.0,,202_CT_1,0.0,15,0.0,,0,
2020-07-11,0.0,,202_CT_2,0.0,15,0.0,,0,
2020-07-11,60.7,,202_STEAM_3,15.3,15,1402.19,,1,
2020-07-11,60.7,,202_STEAM_4,15.3,15,1402.19,,1,
2020-07-11,0.0,,207_CT_1,0.0,15,0.0,,0,
2020-07-11,0.0,,207_CT_2,0.0,15,0.0,,0,
2020-07-11,0.0,,213_CC_3,0.0,15,0.0,,0,
2020-07-11,0.0,,213_CT_1,0.0,15,0.0,,0,
2020-07-11,0.0,,213_CT_2,0.0,15,0.0,,0,
2020-07-11,0.0,,215_CT_4,0.0,15,0.0,,0,
2020-07-11,0.0,,215_CT_5,0.0,15,0.0,,0,
2020-07-11,124.0,,216_STEAM_1,31.0,15,2679.08,,1,
2020-07-11,0.0,,218_CC_1,0.0,15,0.0,,0,
2020-07-11,181.033922,,221_CC_1,173.966078,15,4806.3237,,1,
2020-07-11,0.0,,223_CT_4,0.0,15,0.0,,0,
2020-07-11,0.0,,223_CT_5,0.0,15,0.0,,0,
2020-07-11,0.0,,223_CT_6,0.0,15,0.0,,0,
2020-07-11,155.0,,223_STEAM_1,0.0,15,3256.43,,1,
2020-07-11,155.0,,223_STEAM_2,0.0,15,3256.43,,1,
2020-07-11,280.0,,223_STEAM_3,70.0,15,6258.49,,1,
2020-07-11,0.0,,301_CT_1,0.0,15,0.0,,0,
2020-07-11,0.0,,301_CT_2,0.0,15,0.0,,0,
2020-07-11,0.0,,301_CT_3,0.0,15,0.0,,0,
2020-07-11,0.0,,301_CT_4,0.0,15,0.0,,0,
2020-07-11,0.0,,302_CT_1,0.0,15,0.0,,0,
2020-07-11,0.0,,302_CT_2,0.0,15,0.0,,0,
2020-07-11,0.0,,302_CT_3,0.0,15,0.0,,0,
2020-07-11,0.0,,302_CT_4,0.0,15,0.0,,0,
2020-07-11,0.0,,307_CT_1,0.0,15,0.0,,0,
2020-07-11,0.0,,307_CT_2,0.0,15,0.0,,0,
2020-07-11,231.7,,313_CC_1,123.3,15,6213.64,,1,
2020-07-11,0.0,,315_CT_6,0.0,15,0.0,,0,
2020-07-11,0.0,,315_CT_7,0.0,15,0.0,,0,
2020-07-11,0.0,,315_CT_8,0.0,15,0.0,,0,
2020-07-11,0.0,,315_STEAM_1,0.0,15,0.0,,0,
2020-07-11,0.0,,315_STEAM_2,0.0,15,0.0,,0,
2020-07-11,0.0,,315_STEAM_3,0.0,15,0.0,,0,
2020-07-11,0.0,,315_STEAM_4,0.0,15,0.0,,0,
2020-07-11,0.0,,315_STEAM_5,0.0,15,0.0,,0,
2020-07-11,124.0,,316_STEAM_1,31.0,15,2867.16,,1,
2020-07-11,0.0,,318_CC_1,0.0,15,0.0,,0,
2020-07-11,231.7,,321_CC_1,123.3,15,6178.39,,1,
2020-07-11,0.0,,322_CT_5,0.0,15,0.0,,0,
2020-07-11,0.0,,322_CT_6,0.0,15,0.0,,0,
2020-07-11,170.0,,323_CC_1,185.0,15,4877.57,,1,
2020-07-11,0.0,,323_CC_2,0.0,15,0.0,,0,
2020-07-11,0.0,,101_CT_1,0.0,16,0.0,,0,
2020-07-11,0.0,,101_CT_2,0.0,16,0.0,,0,
2020-07-11,76.0,,101_STEAM_3,0.0,16,1596.57,,1,
2020-07-11,76.0,,101_STEAM_4,0.0,16,1596.57,,1,
2020-07-11,0.0,,102_CT_1,0.0,16,0.0,,0,
2020-07-11,0.0,,102_CT_2,0.0,16,0.0,,0,
2020-07-11,76.0,,102_STEAM_3,0.0,16,1683.12,,1,
2020-07-11,76.0,,102_STEAM_4,0.0,16,1683.12,,1,
2020-07-11,231.7,,107_CC_1,123.3,16,6204.35,,1,
2020-07-11,0.0,,113_CT_1,0.0,16,0.0,,0,
2020-07-11,0.0,,113_CT_2,0.0,16,0.0,,0,
2020-07-11,0.0,,113_CT_3,0.0,16,0.0,,0,
2020-07-11,0.0,,113_CT_4,0.0,16,0.0,,0,
2020-07-11,0.0,,115_STEAM_1,0.0,16,0.0,,0,
2020-07-11,0.0,,115_STEAM_2,0.0,16,0.0,,0,
2020-07-11,124.0,,115_STEAM_3,31.0,16,2829.88,,1,
2020-07-11,155.0,,116_STEAM_1,0.0,16,3751.15,,1,
2020-07-11,231.7,,118_CC_1,123.3,16,6188.62,,1,
2020-07-11,400.0,,121_NUCLEAR_1,0.0,16,3241.4,,1,
2020-07-11,0.0,,123_CT_1,0.0,16,0.0,,0,
2020-07-11,0.0,,123_CT_4,0.0,16,0.0,,0,
2020-07-11,0.0,,123_CT_5,0.0,16,0.0,,0,
2020-07-11,124.0,,123_STEAM_2,31.0,16,2751.76,,1,
2020-07-11,350.0,,123_STEAM_3,0.0,16,8137.68,,1,
2020-07-11,0.0,,201_CT_1,0.0,16,0.0,,0,
2020-07-11,0.0,,201_CT_2,0.0,16,0.0,,0,
2020-07-11,76.0,,201_STEAM_3,0.0,16,1918.36,,1,
2020-07-11,0.0,,202_CT_1,0.0,16,0.0,,0,
2020-07-11,0.0,,202_CT_2,0.0,16,0.0,,0,
2020-07-11,60.7,,202_STEAM_3,15.3,16,1402.19,,1,
2020-07-11,60.7,,202_STEAM_4,15.3,16,1402.19,,1,
2020-07-11,0.0,,207_CT_1,0.0,16,0.0,,0,
2020-07-11,0.0,,207_CT_2,0.0,16,0.0,,0,
2020-07-11,0.0,,213_CC_3,0.0,16,0.0,,0,
2020-07-11,0.0,,213_CT_1,0.0,16,0.0,,0,
2020-07-11,0.0,,213_CT_2,0.0,16,0.0,,0,
2020-07-11,0.0,,215_CT_4,0.0,16,0.0,,0,
2020-07-11,0.0,,215_CT_5,0.0,16,0.0,,0,
2020-07-11,155.0,,216_STEAM_1,0.0,16,3412.47,,1,
2020-07-11,0.0,,218_CC_1,0.0,16,0.0,,0,
2020-07-11,231.7,,221_CC_1,123.3,16,5978.18,,1,
2020-07-11,0.0,,223_CT_4,0.0,16,0.0,,0,
2020-07-11,0.0,,223_CT_5,0.0,16,0.0,,0,
2020-07-11,0.0,,223_CT_6,0.0,16,0.0,,0,
2020-07-11,155.0,,223_STEAM_1,0.0,16,3256.43,,1,
2020-07-11,155.0,,223_STEAM_2,0.0,16,3256.43,,1,
2020-07-11,350.0,,223_STEAM_3,0.0,16,7981.71,,1,
2020-07-11,0.0,,301_CT_1,0.0,16,0.0,,0,
2020-07-11,0.0,,301_CT_2,0.0,16,0.0,,0,
2020-07-11,0.0,,301_CT_3,0.0,16,0.0,,0,
2020-07-11,0.0,,301_CT_4,0.0,16,0.0,,0,
2020-07-11,0.0,,302_CT_1,0.0,16,0.0,,0,
2020-07-11,0.0,,302_CT_2,0.0,16,0.0,,0,
2020-07-11,0.0,,302_CT_3,0.0,16,0.0,,0,
2020-07-11,0.0,,302_CT_4,0.0,16,0.0,,0,
2020-07-11,0.0,,307_CT_1,0.0,16,0.0,,0,
2020-07-11,0.0,,307_CT_2,0.0,16,0.0,,0,
2020-07-11,231.7,,313_CC_1,123.3,16,6213.64,,1,
2020-07-11,0.0,,315_CT_6,0.0,16,0.0,,0,
2020-07-11,0.0,,315_CT_7,0.0,16,0.0,,0,
2020-07-11,0.0,,315_CT_8,0.0,16,0.0,,0,
2020-07-11,0.0,,315_STEAM_1,0.0,16,0.0,,0,
2020-07-11,0.0,,315_STEAM_2,0.0,16,0.0,,0,
2020-07-11,0.0,,315_STEAM_3,0.0,16,0.0,,0,
2020-07-11,0.0,,315_STEAM_4,0.0,16,0.0,,0,
2020-07-11,0.0,,315_STEAM_5,0.0,16,0.0,,0,
2020-07-11,124.0,,316_STEAM_1,31.0,16,2867.16,,1,
2020-07-11,0.0,,318_CC_1,0.0,16,0.0,,0,
2020-07-11,278.12614,,321_CC_1,76.87386,16,7381.2189,,1,
2020-07-11,0.0,,322_CT_5,0.0,16,0.0,,0,
2020-07-11,0.0,,322_CT_6,0.0,16,0.0,,0,
2020-07-11,170.0,,323_CC_1,185.0,16,4877.57,,1,
2020-07-11,0.0,,323_CC_2,0.0,16,0.0,,0,
2020-07-11,0.0,,101_CT_1,0.0,17,0.0,,0,
2020-07-11,0.0,,101_CT_2,0.0,17,0.0,,0,
2020-07-11,76.0,,101_STEAM_3,0.0,17,1596.57,,1,
2020-07-11,76.0,,101_STEAM_4,0.0,17,1596.57,,1,
2020-07-11,0.0,,102_CT_1,0.0,17,0.0,,0,
2020-07-11,0.0,,102_CT_2,0.0,17,0.0,,0,
2020-07-11,76.0,,102_STEAM_3,0.0,17,1683.12,,1,
2020-07-11,76.0,,102_STEAM_4,0.0,17,1683.12,,1,
2020-07-11,231.7,,107_CC_1,123.3,17,6204.35,,1,
2020-07-11,0.0,,113_CT_1,0.0,17,0.0,,0,
2020-07-11,0.0,,113_CT_2,0.0,17,0.0,,0,
2020-07-11,0.0,,113_CT_3,0.0,17,0.0,,0,
2020-07-11,0.0,,113_CT_4,0.0,17,0.0,,0,
2020-07-11,0.0,,115_STEAM_1,0.0,17,0.0,,0,
2020-07-11,0.0,,115_STEAM_2,0.0,17,0.0,,0,
2020-07-11,124.0,,115_STEAM_3,31.0,17,2829.88,,1,
2020-07-11,155.0,,116_STEAM_1,0.0,17,3751.15,,1,
2020-07-11,231.7,,118_CC_1,123.3,17,6188.62,,1,
2020-07-11,400.0,,121_NUCLEAR_1,0.0,17,3241.4,,1,
2020-07-11,0.0,,123_CT_1,0.0,17,0.0,,0,
2020-07-11,0.0,,123_CT_4,0.0,17,0.0,,0,
2020-07-11,0.0,,123_CT_5,0.0,17,0.0,,0,
2020-07-11,124.0,,123_STEAM_2,31.0,17,2751.76,,1,
2020-07-11,350.0,,123_STEAM_3,0.0,17,8137.68,,1,
2020-07-11,0.0,,201_CT_1,0.0,17,0.0,,0,
2020-07-11,0.0,,201_CT_2,0.0,17,0.0,,0,
2020-07-11,76.0,,201_STEAM_3,0.0,17,1918.36,,1,
2020-07-11,0.0,,202_CT_1,0.0,17,0.0,,0,
2020-07-11,0.0,,202_CT_2,0.0,17,0.0,,0,
2020-07-11,60.7,,202_STEAM_3,15.3,17,1402.19,,1,
2020-07-11,60.7,,202_STEAM_4,15.3,17,1402.19,,1,
2020-07-11,0.0,,207_CT_1,0.0,17,0.0,,0,
2020-07-11,0.0,,207_CT_2,0.0,17,0.0,,0,
2020-07-11,0.0,,213_CC_3,0.0,17,0.0,,0,
2020-07-11,0.0,,213_CT_1,0.0,17,0.0,,0,
2020-07-11,0.0,,213_CT_2,0.0,17,0.0,,0,
2020-07-11,0.0,,215_CT_4,0.0,17,0.0,,0,
2020-07-11,0.0,,215_CT_5,0.0,17,0.0,,0,
2020-07-11,155.0,,216_STEAM_1,0.0,17,3412.47,,1,
2020-07-11,0.0,,218_CC_1,0.0,17,0.0,,0,
2020-07-11,293.3,,221_CC_1,61.7,17,7599.75,,1,
2020-07-11,0.0,,223_CT_4,0.0,17,0.0,,0,
2020-07-11,0.0,,223_CT_5,0.0,17,0.0,,0,
2020-07-11,0.0,,223_CT_6,0.0,17,0.0,,0,
2020-07-11,155.0,,223_STEAM_1,0.0,17,3256.43,,1,
2020-07-11,155.0,,223_STEAM_2,0.0,17,3256.43,,1,
2020-07-11,350.0,,223_STEAM_3,0.0,17,7981.71,,1,
2020-07-11,0.0,,301_CT_1,0.0,17,0.0,,0,
2020-07-11,0.0,,301_CT_2,0.0,17,0.0,,0,
2020-07-11,0.0,,301_CT_3,0.0,17,0.0,,0,
2020-07-11,0.0,,301_CT_4,0.0,17,0.0,,0,
2020-07-11,0.0,,302_CT_1,0.0,17,0.0,,0,
2020-07-11,0.0,,302_CT_2,0.0,17,0.0,,0,
2020-07-11,0.0,,302_CT_3,0.0,17,0.0,,0,
2020-07-11,0.0,,302_CT_4,0.0,17,0.0,,0,
2020-07-11,0.0,,307_CT_1,0.0,17,0.0,,0,
2020-07-11,0.0,,307_CT_2,0.0,17,0.0,,0,
2020-07-11,237.231857,,313_CC_1,117.768143,17,6361.6495,,1,
2020-07-11,0.0,,315_CT_6,0.0,17,0.0,,0,
2020-07-11,0.0,,315_CT_7,0.0,17,0.0,,0,
2020-07-11,0.0,,315_CT_8,0.0,17,0.0,,0,
2020-07-11,0.0,,315_STEAM_1,0.0,17,0.0,,0,
2020-07-11,0.0,,315_STEAM_2,0.0,17,0.0,,0,
2020-07-11,0.0,,315_STEAM_3,0.0,17,0.0,,0,
2020-07-11,0.0,,315_STEAM_4,0.0,17,0.0,,0,
2020-07-11,0.0,,315_STEAM_5,0.0,17,0.0,,0,
2020-07-11,124.0,,316_STEAM_1,31.0,17,2867.16,,1,
2020-07-11,0.0,,318_CC_1,0.0,17,0.0,,0,
2020-07-11,293.3,,321_CC_1,61.7,17,7774.35,,1,
2020-07-11,0.0,,322_CT_5,0.0,17,0.0,,0,
2020-07-11,0.0,,322_CT_6,0.0,17,0.0,,0,
2020-07-11,231.7,,323_CC_1,123.3,17,6508.25,,1,
2020-07-11,170.0,,323_CC_2,0.0,17,32924.25,,1,
2020-07-11,0.0,,101_CT_1,0.0,18,0.0,,0,
2020-07-11,0.0,,101_CT_2,0.0,18,0.0,,0,
2020-07-11,76.0,,101_STEAM_3,0.0,18,1596.57,,1,
2020-07-11,76.0,,101_STEAM_4,0.0,18,1596.57,,1,
2020-07-11,0.0,,102_CT_1,0.0,18,0.0,,0,
2020-07-11,0.0,,102_CT_2,0.0,18,0.0,,0,
2020-07-11,76.0,,102_STEAM_3,0.0,18,1683.12,,1,
2020-07-11,76.0,,102_STEAM_4,0.0,18,1683.12,,1,
2020-07-11,293.3,,107_CC_1,61.7,18,7854.66,,1,
2020-07-11,0.0,,113_CT_1,0.0,18,0.0,,0,
2020-07-11,0.0,,113_CT_2,0.0,18,0.0,,0,
2020-07-11,0.0,,113_CT_3,0.0,18,0.0,,0,
2020-07-11,0.0,,113_CT_4,0.0,18,0.0,,0,
2020-07-11,0.0,,115_STEAM_1,0.0,18,0.0,,0,
2020-07-11,0.0,,115_STEAM_2,0.0,18,0.0,,0,
2020-07-11,142.455384,,115_STEAM_3,12.544616,18,3329.1041,,1,
2020-07-11,155.0,,116_STEAM_1,0.0,18,3751.15,,1,
2020-07-11,231.7,,118_CC_1,123.3,18,6188.62,,1,
2020-07-11,400.0,,121_NUCLEAR_1,0.0,18,3241.4,,1,
2020-07-11,0.0,,123_CT_1,0.0,18,0.0,,0,
2020-07-11,0.0,,123_CT_4,0.0,18,0.0,,0,
2020-07-11,0.0,,123_CT_5,0.0,18,0.0,,0,
2020-07-11,124.0,,123_STEAM_2,31.0,18,2751.76,,1,
2020-07-11,350.0,,123_STEAM_3,0.0,18,8137.68,,1,
2020-07-11,0.0,,201_CT_1,0.0,18,0.0,,0,
2020-07-11,0.0,,201_CT_2,0.0,18,0.0,,0,
2020-07-11,76.0,,201_STEAM_3,0.0,18,1918.36,,1,
2020-07-11,0.0,,202_CT_1,0.0,18,0.0,,0,
2020-07-11,0.0,,202_CT_2,0.0,18,0.0,,0,
2020-07-11,60.7,,202_STEAM_3,15.3,18,1402.19,,1,
2020-07-11,60.7,,202_STEAM_4,15.3,18,1402.19,,1,
2020-07-11,0.0,,207_CT_1,0.0,18,0.0,,0,
2020-07-11,0.0,,207_CT_2,0.0,18,0.0,,0,
2020-07-11,0.0,,213_CC_3,0.0,18,0.0,,0,
2020-07-11,0.0,,213_CT_1,0.0,18,0.0,,0,
2020-07-11,0.0,,213_CT_2,0.0,18,0.0,,0,
2020-07-11,0.0,,215_CT_4,0.0,18,0.0,,0,
2020-07-11,0.0,,215_CT_5,0.0,18,0.0,,0,
2020-07-11,155.0,,216_STEAM_1,0.0,18,3412.47,,1,
2020-07-11,0.0,,218_CC_1,0.0,18,0.0,,0,
2020-07-11,293.3,,221_CC_1,61.7,18,7599.75,,1,
2020-07-11,0.0,,223_CT_4,0.0,18,0.0,,0,
2020-07-11,0.0,,223_CT_5,0.0,18,0.0,,0,
2020-07-11,0.0,,223_CT_6,0.0,18,0.0,,0,
2020-07-11,155.0,,223_STEAM_1,0.0,18,3256.43,,1,
2020-07-11,155.0,,223_STEAM_2,0.0,18,3256.43,,1,
2020-07-11,350.0,,223_STEAM_3,0.0,18,7981.71,,1,
2020-07-11,0.0,,301_CT_1,0.0,18,0.0,,0,
2020-07-11,0.0,,301_CT_2,0.0,18,0.0,,0,
2020-07-11,0.0,,301_CT_3,0.0,18,0.0,,0,
2020-07-11,0.0,,301_CT_4,0.0,18,0.0,,0,
2020-07-11,0.0,,302_CT_1,0.0,18,0.0,,0,
2020-07-11,0.0,,302_CT_2,0.0,18,0.0,,0,
2020-07-11,0.0,,302_CT_3,0.0,18,0.0,,0,
2020-07-11,0.0,,302_CT_4,0.0,18,0.0,,0,
2020-07-11,0.0,,307_CT_1,0.0,18,0.0,,0,
2020-07-11,0.0,,307_CT_2,0.0,18,0.0,,0,
2020-07-11,293.3,,313_CC_1,61.7,18,7861.8,,1,
2020-07-11,0.0,,315_CT_6,0.0,18,0.0,,0,
2020-07-11,0.0,,315_CT_7,0.0,18,0.0,,0,
2020-07-11,0.0,,315_CT_8,0.0,18,0.0,,0,
2020-07-11,0.0,,315_STEAM_1,0.0,18,0.0,,0,
2020-07-11,0.0,,315_STEAM_2,0.0,18,0.0,,0,
2020-07-11,0.0,,315_STEAM_3,0.0,18,0.0,,0,
2020-07-11,0.0,,315_STEAM_4,0.0,18,0.0,,0,
2020-07-11,0.0,,315_STEAM_5,0.0,18,0.0,,0,
2020-07-11,124.0,,316_STEAM_1,31.0,18,2867.16,,1,
2020-07-11,0.0,,318_CC_1,0.0,18,0.0,,0,
2020-07-11,293.3,,321_CC_1,61.7,18,7774.35,,1,
2020-07-11,0.0,,322_CT_5,0.0,18,0.0,,0,
2020-07-11,0.0,,322_CT_6,0.0,18,0.0,,0,
2020-07-11,231.7,,323_CC_1,123.3,18,6508.25,,1,
2020-07-11,231.7,,323_CC_2,123.3,18,6508.25,,1,
2020-07-11,0.0,,101_CT_1,0.0,19,0.0,,0,
2020-07-11,0.0,,101_CT_2,0.0,19,0.0,,0,
2020-07-11,76.0,,101_STEAM_3,0.0,19,1596.57,,1,
2020-07-11,76.0,,101_STEAM_4,0.0,19,1596.57,,1,
2020-07-11,0.0,,102_CT_1,0.0,19,0.0,,0,
2020-07-11,0.0,,102_CT_2,0.0,19,0.0,,0,
2020-07-11,76.0,,102_STEAM_3,0.0,19,1683.12,,1,
2020-07-11,76.0,,102_STEAM_4,0.0,19,1683.12,,1,
2020-07-11,293.3,,107_CC_1,61.7,19,7854.66,,1,
2020-07-11,0.0,,113_CT_1,0.0,19,0.0,,0,
2020-07-11,0.0,,113_CT_2,0.0,19,0.0,,0,
2020-07-11,0.0,,113_CT_3,0.0,19,0.0,,0,
2020-07-11,0.0,,113_CT_4,0.0,19,0.0,,0,
2020-07-11,0.0,,115_STEAM_1,0.0,19,0.0,,0,
2020-07-11,0.0,,115_STEAM_2,0.0,19,0.0,,0,
2020-07-11,155.0,,115_STEAM_3,0.0,19,3668.44,,1,
2020-07-11,155.0,,116_STEAM_1,0.0,19,3751.15,,1,
2020-07-11,293.3,,118_CC_1,61.7,19,7898.32,,1,
2020-07-11,400.0,,121_NUCLEAR_1,0.0,19,3241.4,,1,
2020-07-11,0.0,,123_CT_1,0.0,19,0.0,,0,
2020-07-11,0.0,,123_CT_4,0.0,19,0.0,,0,
2020-07-11,0.0,,123_CT_5,0.0,19,0.0,,0,
2020-07-11,124.0,,123_STEAM_2,31.0,19,2751.76,,1,
2020-07-11,350.0,,123_STEAM_3,0.0,19,8137.68,,1,
2020-07-11,0.0,,201_CT_1,0.0,19,0.0,,0,
2020-07-11,0.0,,201_CT_2,0.0,19,0.0,,0,
2020-07-11,76.0,,201_STEAM_3,0.0,19,1918.36,,1,
2020-07-11,0.0,,202_CT_1,0.0,19,0.0,,0,
2020-07-11,0.0,,202_CT_2,0.0,19,0.0,,0,
2020-07-11,76.0,,202_STEAM_3,0.0,19,1819.49,,1,
2020-07-11,76.0,,202_STEAM_4,0.0,19,1819.49,,1,
2020-07-11,0.0,,207_CT_1,0.0,19,0.0,,0,
2020-07-11,0.0,,207_CT_2,0.0,19,0.0,,0,
2020-07-11,0.0,,213_CC_3,0.0,19,0.0,,0,
2020-07-11,0.0,,213_CT_1,0.0,19,0.0,,0,
2020-07-11,0.0,,213_CT_2,0.0,19,0.0,,0,
2020-07-11,0.0,,215_CT_4,0.0,19,0.0,,0,
2020-07-11,0.0,,215_CT_5,0.0,19,0.0,,0,
2020-07-11,155.0,,216_STEAM_1,0.0,19,3412.47,,1,
2020-07-11,0.0,,218_CC_1,0.0,19,0.0,,0,
2020-07-11,293.3,,221_CC_1,61.7,19,7599.75,,1,
2020-07-11,0.0,,223_CT_4,0.0,19,0.0,,0,
2020-07-11,0.0,,223_CT_5,0.0,19,0.0,,0,
2020-07-11,0.0,,223_CT_6,0.0,19,0.0,,0,
2020-07-11,155.0,,223_STEAM_1,0.0,19,3256.43,,1,
2020-07-11,155.0,,223_STEAM_2,0.0,19,3256.43,,1,
2020-07-11,350.0,,223_STEAM_3,0.0,19,7981.71,,1,
2020-07-11,0.0,,301_CT_1,0.0,19,0.0,,0,
